"id_keyb","key_name","position","event","input","timestamp","epoch"
"12882","r","KeyR","keydown","5","2024-01-29 13:42:12:000888","1706546532888"
"12881","i","KeyI","keyup","5","2024-01-29 13:42:12:000815","1706546532815"
"12880","e","KeyE","keyup","5","2024-01-29 13:42:12:000776","1706546532776"
"12879","i","KeyI","keydown","5","2024-01-29 13:42:12:000744","1706546532744"
"12878","v","KeyV","keyup","5","2024-01-29 13:42:12:000718","1706546532718"
"12877","e","KeyE","keydown","5","2024-01-29 13:42:12:000696","1706546532696"
"12876","v","KeyV","keydown","5","2024-01-29 13:42:12:000584","1706546532584"
"12875","i","KeyI","keyup","5","2024-01-29 13:42:12:000544","1706546532544"
"12874","i","KeyI","keydown","5","2024-01-29 13:42:12:000480","1706546532480"
"12873","l","KeyL","keyup","5","2024-01-29 13:42:12:000344","1706546532344"
"12872","l","KeyL","keydown","5","2024-01-29 13:42:12:000264","1706546532264"
"12871","CapsLock","CapsLock","keyup","5","2024-01-29 13:42:11:000912","1706546531912"
"12870","CapsLock","CapsLock","keydown","5","2024-01-29 13:42:11:000834","1706546531834"
"12869","O","KeyO","keyup","5","2024-01-29 13:42:11:000776","1706546531776"
"12868","O","KeyO","keydown","5","2024-01-29 13:42:11:000704","1706546531704"
"12867","Backspace","Backspace","keyup","5","2024-01-29 13:42:11:000568","1706546531568"
"12866","Backspace","Backspace","keydown","5","2024-01-29 13:42:11:000504","1706546531505"
"12865","CapsLock","CapsLock","keyup","5","2024-01-29 13:42:11:000360","1706546531360"
"12864","CapsLock","CapsLock","keydown","5","2024-01-29 13:42:11:000274","1706546531274"
"12863","Backspace","Backspace","keyup","5","2024-01-29 13:42:11:000207","1706546531207"
"12862","Backspace","Backspace","keydown","5","2024-01-29 13:42:11:000129","1706546531129"
"12861","Backspace","Backspace","keyup","5","2024-01-29 13:42:11:000024","1706546531024"
"12860","Backspace","Backspace","keydown","5","2024-01-29 13:42:10:000977","1706546530977"
"12859","i","KeyI","keyup","5","2024-01-29 13:42:10:000736","1706546530736"
"12858","i","KeyI","keydown","5","2024-01-29 13:42:10:000696","1706546530696"
"12857","l","KeyL","keyup","5","2024-01-29 13:42:10:000504","1706546530504"
"12856","l","KeyL","keydown","5","2024-01-29 13:42:10:000439","1706546530439"
"12855","o","KeyO","keyup","5","2024-01-29 13:42:10:000256","1706546530256"
"12854","o","KeyO","keydown","5","2024-01-29 13:42:10:000192","1706546530192"
"12853","CapsLock","CapsLock","keyup","5","2024-01-29 13:42:09:000920","1706546529920"
"12852","CapsLock","CapsLock","keydown","5","2024-01-29 13:42:09:000857","1706546529857"
"12851"," ","Space","keyup","5","2024-01-29 13:42:09:000143","1706546529143"
"12850"," ","Space","keydown","5","2024-01-29 13:42:09:000079","1706546529079"
"12849","R","KeyR","keyup","5","2024-01-29 13:42:08:000104","1706546528104"
"12848","R","KeyR","keydown","5","2024-01-29 13:42:08:000032","1706546528032"
"12847"," ","Space","keyup","5","2024-01-29 13:42:07:000888","1706546527888"
"12846"," ","Space","keydown","5","2024-01-29 13:42:07:000832","1706546527832"
"12845","A","KeyA","keyup","5","2024-01-29 13:42:07:000488","1706546527488"
"12844","A","KeyA","keydown","5","2024-01-29 13:42:07:000416","1706546527416"
"12843"," ","Space","keyup","5","2024-01-29 13:42:07:000113","1706546527113"
"12842"," ","Space","keydown","5","2024-01-29 13:42:07:000040","1706546527040"
"12841","CapsLock","CapsLock","keyup","5","2024-01-29 13:42:06:000680","1706546526680"
"12840","CapsLock","CapsLock","keydown","5","2024-01-29 13:42:06:000601","1706546526601"
"12839","s","KeyS","keyup","5","2024-01-29 13:42:05:000920","1706546525920"
"12838","o","KeyO","keyup","5","2024-01-29 13:42:05:000863","1706546525863"
"12837","s","KeyS","keydown","5","2024-01-29 13:42:05:000839","1706546525839"
"12836","o","KeyO","keydown","5","2024-01-29 13:42:05:000809","1706546525809"
"12835","l","KeyL","keyup","5","2024-01-29 13:42:05:000672","1706546525672"
"12834","l","KeyL","keydown","5","2024-01-29 13:42:05:000616","1706546525616"
"12833","r","KeyR","keyup","5","2024-01-29 13:42:05:000536","1706546525536"
"12832","r","KeyR","keydown","5","2024-01-29 13:42:05:000471","1706546525471"
"12831","a","KeyA","keyup","5","2024-01-29 13:42:04:000776","1706546524776"
"12830","a","KeyA","keydown","5","2024-01-29 13:42:04:000705","1706546524705"
"12829","CapsLock","CapsLock","keyup","5","2024-01-29 13:42:04:000271","1706546524271"
"12828","CapsLock","CapsLock","keydown","5","2024-01-29 13:42:04:000203","1706546524203"
"12827","C","KeyC","keyup","5","2024-01-29 13:42:04:000032","1706546524032"
"12826","C","KeyC","keydown","5","2024-01-29 13:42:03:000964","1706546523964"
"12825","CapsLock","CapsLock","keyup","5","2024-01-29 13:42:03:000824","1706546523824"
"12824","CapsLock","CapsLock","keydown","5","2024-01-29 13:42:03:000739","1706546523739"
"12823","Shift","ShiftLeft","keyup","5","2024-01-29 13:42:03:000200","1706546523200"
"12822","Shift","ShiftLeft","keydown","5","2024-01-29 13:42:03:000119","1706546523119"
"12821","Tab","Tab","keyup","5","2024-01-29 13:42:02:000562","1706546522563"
"12820","Tab","Tab","keydown","4","2024-01-29 13:42:02:000489","1706546522489"
"12819","3","Numpad3","keyup","4","2024-01-29 13:42:02:000152","1706546522152"
"12818","3","Numpad3","keydown","4","2024-01-29 13:42:02:000088","1706546522088"
"12817","5","Numpad5","keyup","4","2024-01-29 13:42:01:000928","1706546521928"
"12816","5","Numpad5","keydown","4","2024-01-29 13:42:01:000848","1706546521848"
"12815","5","Numpad5","keyup","4","2024-01-29 13:42:01:000752","1706546521752"
"12814","5","Numpad5","keydown","4","2024-01-29 13:42:01:000688","1706546521688"
"12813","Tab","Tab","keyup","4","2024-01-29 13:42:00:000728","1706546520728"
"12812","Tab","Tab","keydown","3","2024-01-29 13:42:00:000648","1706546520648"
"12811","3","Numpad3","keyup","3","2024-01-29 13:41:59:000768","1706546519768"
"12810","3","Numpad3","keydown","3","2024-01-29 13:41:59:000696","1706546519696"
"12809","7","Numpad7","keyup","3","2024-01-29 13:41:59:000352","1706546519352"
"12808","7","Numpad7","keydown","3","2024-01-29 13:41:59:000289","1706546519289"
"12807","0","Numpad0","keyup","3","2024-01-29 13:41:58:000976","1706546518976"
"12806","0","Numpad0","keydown","3","2024-01-29 13:41:58:000904","1706546518904"
"12805","2","Numpad2","keyup","3","2024-01-29 13:41:58:000560","1706546518560"
"12804","2","Numpad2","keydown","3","2024-01-29 13:41:58:000488","1706546518488"
"12803","Tab","Tab","keyup","3","2024-01-29 13:41:57:000976","1706546517976"
"12802","Tab","Tab","keydown","2","2024-01-29 13:41:57:000912","1706546517912"
"12801","3","Numpad3","keyup","2","2024-01-29 13:41:57:000679","1706546517679"
"12800","3","Numpad3","keydown","2","2024-01-29 13:41:57:000600","1706546517600"
"12799","0","Numpad0","keyup","2","2024-01-29 13:41:57:000320","1706546517320"
"12798","0","Numpad0","keydown","2","2024-01-29 13:41:57:000240","1706546517240"
"12797","Tab","Tab","keyup","2","2024-01-29 13:41:56:000416","1706546516416"
"12796","Tab","Tab","keydown","1","2024-01-29 13:41:56:000353","1706546516353"
"12795","5","Numpad5","keyup","1","2024-01-29 13:41:55:000296","1706546515296"
"12794","5","Numpad5","keydown","1","2024-01-29 13:41:55:000232","1706546515232"
"12793","1","Numpad1","keyup","1","2024-01-29 13:41:55:000056","1706546515056"
"12792","1","Numpad1","keydown","1","2024-01-29 13:41:54:000968","1706546514968"
"12791","2","Numpad2","keyup","1","2024-01-29 13:41:54:000800","1706546514800"
"12790","2","Numpad2","keydown","1","2024-01-29 13:41:54:000719","1706546514719"
"12789","9","Numpad9","keyup","1","2024-01-29 13:41:54:000463","1706546514463"
"12788","9","Numpad9","keydown","1","2024-01-29 13:41:54:000401","1706546514401"
"12787","5","Numpad5","keyup","1","2024-01-29 13:41:53:000536","1706546513536"
"12786","5","Numpad5","keydown","1","2024-01-29 13:41:53:000480","1706546513480"
"12785","5","Numpad5","keyup","1","2024-01-29 13:41:53:000273","1706546513273"
"12784","5","Numpad5","keydown","1","2024-01-29 13:41:53:000208","1706546513208"
"12783","8","Numpad8","keyup","1","2024-01-29 13:41:52:000992","1706546512992"
"12782","8","Numpad8","keydown","1","2024-01-29 13:41:52:000912","1706546512912"
"12781","7","Numpad7","keyup","1","2024-01-29 13:41:52:000268","1706546512268"
"12780","7","Numpad7","keydown","1","2024-01-29 13:41:52:000192","1706546512192"
"12779","7","Numpad7","keyup","1","2024-01-29 13:41:51:000064","1706546511064"
"12778","7","Numpad7","keydown","1","2024-01-29 13:41:50:000984","1706546510984"
"12777","4","Numpad4","keyup","1","2024-01-29 13:41:50:000784","1706546510784"
"12776","4","Numpad4","keydown","1","2024-01-29 13:41:50:000712","1706546510712"
"12775","9","Numpad9","keyup","1","2024-01-29 13:41:50:000472","1706546510472"
"12774","9","Numpad9","keydown","1","2024-01-29 13:41:50:000416","1706546510416"
"12773","3","Numpad3","keyup","1","2024-01-29 13:41:50:000224","1706546510224"
"12772","3","Numpad3","keydown","1","2024-01-29 13:41:50:000136","1706546510136"
"12771","9","Numpad9","keyup","1","2024-01-29 13:41:49:000128","1706546509128"
"12770","9","Numpad9","keydown","1","2024-01-29 13:41:49:000064","1706546509064"
"12769","5","Numpad5","keyup","1","2024-01-29 13:41:48:000872","1706546508872"
"12768","5","Numpad5","keydown","1","2024-01-29 13:41:48:000792","1706546508792"
"12767","2","Numpad2","keyup","1","2024-01-29 13:41:48:000624","1706546508624"
"12766","2","Numpad2","keydown","1","2024-01-29 13:41:48:000544","1706546508544"
"12765","7","Numpad7","keyup","1","2024-01-29 13:41:48:000303","1706546508303"
"12764","7","Numpad7","keydown","1","2024-01-29 13:41:48:000233","1706546508233"
"11840","6","Digit6","keydown","1","2024-01-22 16:19:24:000693","1705951164693"
"11841","6","Digit6","keyup","1","2024-01-22 16:19:24:000771","1705951164771"
"11842","8","Digit8","keydown","1","2024-01-22 16:19:25:000212","1705951165212"
"11843","8","Digit8","keyup","1","2024-01-22 16:19:25:000338","1705951165339"
"11844","3","Digit3","keydown","1","2024-01-22 16:19:26:000282","1705951166282"
"11845","3","Digit3","keyup","1","2024-01-22 16:19:26:000388","1705951166388"
"11846","1","Digit1","keydown","1","2024-01-22 16:19:26:000546","1705951166546"
"11847","1","Digit1","keyup","1","2024-01-22 16:19:26:000658","1705951166658"
"11848","7","Digit7","keydown","1","2024-01-22 16:19:27:000868","1705951167868"
"11849","7","Digit7","keyup","1","2024-01-22 16:19:27:000963","1705951167963"
"11850","8","Digit8","keydown","1","2024-01-22 16:19:28:000108","1705951168108"
"11851","8","Digit8","keyup","1","2024-01-22 16:19:28:000218","1705951168218"
"11852","9","Digit9","keydown","1","2024-01-22 16:19:31:000237","1705951171237"
"11853","9","Digit9","keyup","1","2024-01-22 16:19:31:000331","1705951171331"
"11854","8","Digit8","keydown","1","2024-01-22 16:19:31:000444","1705951171444"
"11855","8","Digit8","keyup","1","2024-01-22 16:19:31:000557","1705951171557"
"11856","3","Digit3","keydown","1","2024-01-22 16:19:32:000882","1705951172882"
"11857","3","Digit3","keyup","1","2024-01-22 16:19:32:000987","1705951172987"
"11858","2","Digit2","keydown","1","2024-01-22 16:19:33:000132","1705951173132"
"11859","2","Digit2","keyup","1","2024-01-22 16:19:33:000227","1705951173227"
"11860","7","Digit7","keydown","1","2024-01-22 16:19:33:000607","1705951173607"
"11861","7","Digit7","keyup","1","2024-01-22 16:19:33:000700","1705951173700"
"11862","5","Digit5","keydown","1","2024-01-22 16:19:33:000939","1705951173939"
"11863","5","Digit5","keyup","1","2024-01-22 16:19:34:000044","1705951174044"
"11864","4","Digit4","keydown","1","2024-01-22 16:19:37:000164","1705951177164"
"11865","4","Digit4","keyup","1","2024-01-22 16:19:37:000243","1705951177243"
"11866","2","Digit2","keydown","1","2024-01-22 16:19:37:000428","1705951177428"
"11867","2","Digit2","keyup","1","2024-01-22 16:19:37:000515","1705951177515"
"11868","3","Digit3","keydown","1","2024-01-22 16:19:38:000114","1705951178114"
"11869","3","Digit3","keyup","1","2024-01-22 16:19:38:000187","1705951178187"
"11870","3","Digit3","keydown","1","2024-01-22 16:19:38:000300","1705951178300"
"11871","3","Digit3","keyup","1","2024-01-22 16:19:38:000370","1705951178370"
"11872","0","Numpad0","keydown","2","2024-01-22 16:19:42:000276","1705951182276"
"11873","0","Numpad0","keyup","2","2024-01-22 16:19:42:000394","1705951182394"
"11874","2","Numpad2","keydown","2","2024-01-22 16:19:42:000532","1705951182532"
"11875","2","Numpad2","keyup","2","2024-01-22 16:19:42:000643","1705951182643"
"11876","2","Numpad2","keydown","2","2024-01-22 16:19:43:000204","1705951183204"
"11877","2","Numpad2","keyup","2","2024-01-22 16:19:43:000291","1705951183291"
"11878","0","Numpad0","keydown","2","2024-01-22 16:19:43:000394","1705951183394"
"11879","0","Numpad0","keyup","2","2024-01-22 16:19:43:000491","1705951183491"
"11880","Tab","Tab","keydown","2","2024-01-22 16:19:44:000076","1705951184076"
"11881","Tab","Tab","keyup","3","2024-01-22 16:19:44:000179","1705951184179"
"11882","2","Numpad2","keydown","3","2024-01-22 16:19:44:000612","1705951184612"
"11883","2","Numpad2","keyup","3","2024-01-22 16:19:44:000700","1705951184700"
"11884","0","Numpad0","keydown","3","2024-01-22 16:19:44:000853","1705951184853"
"11885","0","Numpad0","keyup","3","2024-01-22 16:19:44:000924","1705951184924"
"11886","4","Numpad4","keydown","3","2024-01-22 16:19:45:000204","1705951185205"
"11887","4","Numpad4","keyup","3","2024-01-22 16:19:45:000292","1705951185292"
"11888","8","Numpad8","keydown","3","2024-01-22 16:19:45:000420","1705951185420"
"11889","8","Numpad8","keyup","3","2024-01-22 16:19:45:000546","1705951185546"
"11890","7","Numpad7","keydown","4","2024-01-22 16:19:47:000677","1705951187677"
"11891","7","Numpad7","keyup","4","2024-01-22 16:19:47:000738","1705951187738"
"11892","6","Numpad6","keydown","4","2024-01-22 16:19:48:000124","1705951188124"
"11893","6","Numpad6","keyup","4","2024-01-22 16:19:48:000212","1705951188212"
"11894","5","Numpad5","keydown","4","2024-01-22 16:19:48:000452","1705951188452"
"11895","5","Numpad5","keyup","4","2024-01-22 16:19:48:000547","1705951188547"
"11896","Shift","ShiftLeft","keydown","5","2024-01-22 16:19:51:000260","1705951191260"
"11897","M","KeyM","keydown","5","2024-01-22 16:19:51:000508","1705951191508"
"11898","Shift","ShiftLeft","keyup","5","2024-01-22 16:19:51:000572","1705951191572"
"11899","m","KeyM","keyup","5","2024-01-22 16:19:51:000596","1705951191596"
"11900","a","KeyA","keydown","5","2024-01-22 16:19:51:000922","1705951191922"
"11901","a","KeyA","keyup","5","2024-01-22 16:19:51:000994","1705951191994"
"11902","l","KeyL","keydown","5","2024-01-22 16:19:52:000076","1705951192076"
"11903","k","KeyK","keydown","5","2024-01-22 16:19:52:000124","1705951192124"
"11904","l","KeyL","keyup","5","2024-01-22 16:19:52:000195","1705951192195"
"11905","k","KeyK","keyup","5","2024-01-22 16:19:52:000234","1705951192235"
"11906","a","KeyA","keydown","5","2024-01-22 16:19:52:000276","1705951192276"
"11907","a","KeyA","keyup","5","2024-01-22 16:19:52:000339","1705951192339"
"11908","i","KeyI","keydown","5","2024-01-22 16:19:52:000405","1705951192405"
"11909"," ","Space","keydown","5","2024-01-22 16:19:52:000508","1705951192508"
"11910","i","KeyI","keyup","5","2024-01-22 16:19:52:000522","1705951192522"
"11911"," ","Space","keyup","5","2024-01-22 16:19:52:000712","1705951192712"
"11912","d","KeyD","keydown","5","2024-01-22 16:19:53:000069","1705951193069"
"11913","d","KeyD","keyup","5","2024-01-22 16:19:53:000123","1705951193123"
"11914","o","KeyO","keydown","5","2024-01-22 16:19:53:000652","1705951193652"
"11915","o","KeyO","keyup","5","2024-01-22 16:19:53:000723","1705951193723"
"11916","s","KeyS","keydown","5","2024-01-22 16:19:53:000788","1705951193788"
"11917","s","KeyS","keyup","5","2024-01-22 16:19:53:000867","1705951193867"
"11918"," ","Space","keydown","5","2024-01-22 16:19:53:000909","1705951193909"
"11919"," ","Space","keyup","5","2024-01-22 16:19:54:000011","1705951194011"
"11920","Shift","ShiftLeft","keydown","5","2024-01-22 16:19:54:000067","1705951194067"
"11921","S","KeyS","keydown","5","2024-01-22 16:19:54:000275","1705951194275"
"11922","Shift","ShiftLeft","keyup","5","2024-01-22 16:19:54:000355","1705951194355"
"11923","s","KeyS","keyup","5","2024-01-22 16:19:54:000356","1705951194356"
"11924"," ","Space","keydown","5","2024-01-22 16:19:54:000821","1705951194821"
"11925"," ","Space","keyup","5","2024-01-22 16:19:54:000932","1705951194932"
"11926","Shift","ShiftLeft","keydown","5","2024-01-22 16:19:54:000987","1705951194987"
"11927","P","KeyP","keydown","5","2024-01-22 16:19:55:000132","1705951195132"
"11928","Shift","ShiftLeft","keyup","5","2024-01-22 16:19:55:000194","1705951195194"
"11929","p","KeyP","keyup","5","2024-01-22 16:19:55:000234","1705951195234"
"11930"," ","Space","keydown","5","2024-01-22 16:19:55:000275","1705951195275"
"11931","Shift","ShiftLeft","keydown","5","2024-01-22 16:19:55:000403","1705951195403"
"11932"," ","Space","keyup","5","2024-01-22 16:19:55:000419","1705951195419"
"11933","Shift","ShiftLeft","keyup","5","2024-01-22 16:19:55:000691","1705951195691"
"11934","Shift","ShiftLeft","keydown","5","2024-01-22 16:19:56:000499","1705951196500"
"11935","O","KeyO","keydown","5","2024-01-22 16:19:56:000596","1705951196596"
"11936","O","KeyO","keyup","5","2024-01-22 16:19:56:000636","1705951196636"
"11937","Shift","ShiftLeft","keyup","5","2024-01-22 16:19:56:000683","1705951196683"
"11938","l","KeyL","keydown","5","2024-01-22 16:19:56:000764","1705951196764"
"11939","l","KeyL","keyup","5","2024-01-22 16:19:56:000827","1705951196827"
"11940","i","KeyI","keydown","5","2024-01-22 16:19:56:000940","1705951196940"
"11941","i","KeyI","keyup","5","2024-01-22 16:19:57:000012","1705951197012"
"11942","v","KeyV","keydown","5","2024-01-22 16:19:57:000132","1705951197132"
"11943","v","KeyV","keyup","5","2024-01-22 16:19:57:000195","1705951197195"
"11944","e","KeyE","keydown","5","2024-01-22 16:19:57:000357","1705951197357"
"11945","e","KeyE","keyup","5","2024-01-22 16:19:57:000483","1705951197483"
"11946","i","KeyI","keydown","5","2024-01-22 16:19:57:000613","1705951197613"
"11947","i","KeyI","keyup","5","2024-01-22 16:19:57:000691","1705951197691"
"11948","r","KeyR","keydown","5","2024-01-22 16:19:57:000732","1705951197732"
"11949","r","KeyR","keyup","5","2024-01-22 16:19:57:000818","1705951197818"
"11950","a","KeyA","keydown","5","2024-01-22 16:19:57:000988","1705951197988"
"11951","2","Numpad2","keydown","1","2024-01-22 16:20:04:000700","1705951204700"
"11952","2","Numpad2","keyup","1","2024-01-22 16:20:04:000754","1705951204754"
"11953","2","Numpad2","keydown","1","2024-01-22 16:20:04:000873","1705951204873"
"11954","2","Numpad2","keyup","1","2024-01-22 16:20:04:000963","1705951204963"
"11955","7","Numpad7","keydown","1","2024-01-22 16:20:06:000781","1705951206781"
"11956","7","Numpad7","keyup","1","2024-01-22 16:20:06:000842","1705951206842"
"11957","8","Numpad8","keydown","1","2024-01-22 16:20:06:000980","1705951206980"
"11958","8","Numpad8","keyup","1","2024-01-22 16:20:07:000083","1705951207083"
"11959","4","Numpad4","keydown","1","2024-01-22 16:20:07:000965","1705951207965"
"11960","4","Numpad4","keyup","1","2024-01-22 16:20:08:000027","1705951208027"
"11961","5","Numpad5","keydown","1","2024-01-22 16:20:08:000125","1705951208125"
"11962","5","Numpad5","keyup","1","2024-01-22 16:20:08:000226","1705951208227"
"11963","1","Numpad1","keydown","1","2024-01-22 16:20:08:000476","1705951208476"
"11964","1","Numpad1","keyup","1","2024-01-22 16:20:08:000555","1705951208555"
"11965","8","Numpad8","keydown","1","2024-01-22 16:20:08:000692","1705951208692"
"11966","8","Numpad8","keyup","1","2024-01-22 16:20:08:000803","1705951208803"
"11967","3","Numpad3","keydown","1","2024-01-22 16:20:10:000204","1705951210204"
"11968","3","Numpad3","keyup","1","2024-01-22 16:20:10:000299","1705951210299"
"11969","6","Numpad6","keydown","1","2024-01-22 16:20:10:000468","1705951210468"
"11970","6","Numpad6","keyup","1","2024-01-22 16:20:10:000563","1705951210563"
"11971","5","Numpad5","keydown","1","2024-01-22 16:20:10:000900","1705951210900"
"11972","5","Numpad5","keyup","1","2024-01-22 16:20:10:000987","1705951210987"
"11973","8","Numpad8","keydown","1","2024-01-22 16:20:11:000122","1705951211122"
"11974","8","Numpad8","keyup","1","2024-01-22 16:20:11:000236","1705951211236"
"11975","3","Numpad3","keydown","1","2024-01-22 16:20:12:000420","1705951212420"
"11976","3","Numpad3","keyup","1","2024-01-22 16:20:12:000499","1705951212499"
"11977","4","Numpad4","keydown","1","2024-01-22 16:20:12:000684","1705951212684"
"11978","4","Numpad4","keyup","1","2024-01-22 16:20:12:000747","1705951212747"
"11979","3","Numpad3","keydown","1","2024-01-22 16:20:12:000959","1705951212959"
"11980","3","Numpad3","keyup","1","2024-01-22 16:20:13:000027","1705951213027"
"11981","2","Numpad2","keydown","1","2024-01-22 16:20:13:000133","1705951213133"
"11982","2","Numpad2","keyup","1","2024-01-22 16:20:13:000203","1705951213203"
"11983","0","Numpad0","keydown","2","2024-01-22 16:20:15:000322","1705951215322"
"11984","0","Numpad0","keyup","2","2024-01-22 16:20:15:000419","1705951215419"
"11985","3","Numpad3","keydown","2","2024-01-22 16:20:15:000548","1705951215548"
"11986","3","Numpad3","keyup","2","2024-01-22 16:20:15:000643","1705951215643"
"11987","2","Numpad2","keydown","3","2024-01-22 16:20:17:000716","1705951217716"
"11988","2","Numpad2","keyup","3","2024-01-22 16:20:17:000819","1705951217819"
"11989","0","Numpad0","keydown","3","2024-01-22 16:20:17:000844","1705951217844"
"11990","0","Numpad0","keyup","3","2024-01-22 16:20:17:000948","1705951217948"
"11991","5","Numpad5","keydown","3","2024-01-22 16:20:18:000203","1705951218203"
"11992","5","Numpad5","keyup","3","2024-01-22 16:20:18:000291","1705951218291"
"11993","8","Numpad8","keydown","3","2024-01-22 16:20:18:000674","1705951218674"
"11994","8","Numpad8","keyup","3","2024-01-22 16:20:18:000764","1705951218764"
"11995","8","Numpad8","keydown","4","2024-01-22 16:20:21:000101","1705951221101"
"11996","8","Numpad8","keyup","4","2024-01-22 16:20:21:000187","1705951221187"
"11997","7","Numpad7","keydown","4","2024-01-22 16:20:21:000300","1705951221300"
"11998","7","Numpad7","keyup","4","2024-01-22 16:20:21:000371","1705951221371"
"11999","6","Numpad6","keydown","4","2024-01-22 16:20:21:000532","1705951221532"
"12000","6","Numpad6","keyup","4","2024-01-22 16:20:21:000620","1705951221620"
"12001","Shift","ShiftLeft","keydown","5","2024-01-22 16:20:24:000057","1705951224057"
"12002","M","KeyM","keydown","5","2024-01-22 16:20:24:000292","1705951224293"
"12003","M","KeyM","keyup","5","2024-01-22 16:20:24:000395","1705951224395"
"12004","Shift","ShiftLeft","keyup","5","2024-01-22 16:20:24:000420","1705951224420"
"12005","a","KeyA","keydown","5","2024-01-22 16:20:24:000636","1705951224636"
"12006","a","KeyA","keyup","5","2024-01-22 16:20:24:000708","1705951224708"
"12007","l","KeyL","keydown","5","2024-01-22 16:20:24:000723","1705951224723"
"12008","k","KeyK","keydown","5","2024-01-22 16:20:24:000796","1705951224796"
"12009","l","KeyL","keyup","5","2024-01-22 16:20:24:000836","1705951224836"
"12010","k","KeyK","keyup","5","2024-01-22 16:20:24:000898","1705951224898"
"12011","a","KeyA","keydown","5","2024-01-22 16:20:24:000948","1705951224948"
"12012","a","KeyA","keyup","5","2024-01-22 16:20:25:000011","1705951225011"
"12013","i","KeyI","keydown","5","2024-01-22 16:20:25:000042","1705951225042"
"12014","i","KeyI","keyup","5","2024-01-22 16:20:25:000165","1705951225166"
"12015"," ","Space","keydown","5","2024-01-22 16:20:25:000180","1705951225180"
"12016"," ","Space","keyup","5","2024-01-22 16:20:25:000323","1705951225323"
"12017","d","KeyD","keydown","5","2024-01-22 16:20:25:000628","1705951225628"
"12018","d","KeyD","keyup","5","2024-01-22 16:20:25:000740","1705951225740"
"12019","o","KeyO","keydown","5","2024-01-22 16:20:26:000012","1705951226012"
"12020","o","KeyO","keyup","5","2024-01-22 16:20:26:000115","1705951226115"
"12021","s","KeyS","keydown","5","2024-01-22 16:20:26:000154","1705951226154"
"12022","s","KeyS","keyup","5","2024-01-22 16:20:26:000251","1705951226251"
"12023"," ","Space","keydown","5","2024-01-22 16:20:26:000365","1705951226365"
"12024","Shift","ShiftLeft","keydown","5","2024-01-22 16:20:26:000460","1705951226460"
"12025"," ","Space","keyup","5","2024-01-22 16:20:26:000491","1705951226491"
"12026","S","KeyS","keydown","5","2024-01-22 16:20:26:000628","1705951226628"
"12027","S","KeyS","keyup","5","2024-01-22 16:20:26:000701","1705951226701"
"12028","Shift","ShiftLeft","keyup","5","2024-01-22 16:20:26:000732","1705951226732"
"12029"," ","Space","keydown","5","2024-01-22 16:20:27:000028","1705951227028"
"12030"," ","Space","keyup","5","2024-01-22 16:20:27:000114","1705951227114"
"12031","Shift","ShiftLeft","keydown","5","2024-01-22 16:20:27:000163","1705951227163"
"12032","P","KeyP","keydown","5","2024-01-22 16:20:27:000250","1705951227250"
"12033","P","KeyP","keyup","5","2024-01-22 16:20:27:000339","1705951227339"
"12034","Shift","ShiftLeft","keyup","5","2024-01-22 16:20:27:000370","1705951227370"
"12035"," ","Space","keydown","5","2024-01-22 16:20:27:000436","1705951227436"
"12036"," ","Space","keyup","5","2024-01-22 16:20:27:000571","1705951227571"
"12037","Shift","ShiftLeft","keydown","5","2024-01-22 16:20:27:000572","1705951227572"
"12038","O","KeyO","keydown","5","2024-01-22 16:20:27:000668","1705951227668"
"12039","Shift","ShiftLeft","keyup","5","2024-01-22 16:20:27:000748","1705951227748"
"12040","o","KeyO","keyup","5","2024-01-22 16:20:27:000748","1705951227748"
"12041","l","KeyL","keydown","5","2024-01-22 16:20:27:000859","1705951227859"
"12042","l","KeyL","keyup","5","2024-01-22 16:20:27:000940","1705951227940"
"12043","i","KeyI","keydown","5","2024-01-22 16:20:28:000054","1705951228054"
"12044","i","KeyI","keyup","5","2024-01-22 16:20:28:000132","1705951228132"
"12045","v","KeyV","keydown","5","2024-01-22 16:20:28:000196","1705951228196"
"12046","v","KeyV","keyup","5","2024-01-22 16:20:28:000273","1705951228273"
"12047","e","KeyE","keydown","5","2024-01-22 16:20:28:000420","1705951228420"
"12048","e","KeyE","keyup","5","2024-01-22 16:20:28:000507","1705951228507"
"12049","i","KeyI","keydown","5","2024-01-22 16:20:28:000564","1705951228564"
"12050","i","KeyI","keyup","5","2024-01-22 16:20:28:000627","1705951228627"
"12051","r","KeyR","keydown","5","2024-01-22 16:20:28:000916","1705951228916"
"12052","r","KeyR","keyup","5","2024-01-22 16:20:28:000987","1705951228987"
"12053","a","KeyA","keydown","5","2024-01-22 16:20:29:000172","1705951229172"
"12054","6","Numpad6","keydown","1","2024-01-22 16:20:35:000180","1705951235180"
"12055","6","Numpad6","keyup","1","2024-01-22 16:20:35:000267","1705951235267"
"12056","1","Numpad1","keydown","1","2024-01-22 16:20:35:000332","1705951235332"
"12057","1","Numpad1","keyup","1","2024-01-22 16:20:35:000404","1705951235404"
"12058","9","Numpad9","keydown","1","2024-01-22 16:20:38:000365","1705951238365"
"12059","9","Numpad9","keyup","1","2024-01-22 16:20:38:000467","1705951238468"
"12060","7","Numpad7","keydown","1","2024-01-22 16:20:38:000572","1705951238572"
"12061","7","Numpad7","keyup","1","2024-01-22 16:20:38:000690","1705951238690"
